,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
33,"Stuck with U (with Justin Bieber)","Ariana Grande",100851,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
34,"Resah Jadi Luka","Daun Jatuh",98853,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
35,"One Only",Pamungkas,98515,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
36,C.H.R.I.S.Y.E.,Diskoria,97055,https://open.spotify.com/track/42si4ikg5dh732gPuQ0xHb
37,Lantas,"Juicy Luicy",95087,https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW
38,Copines,"Aya Nakamura",94982,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
39,Monolog,Pamungkas,94489,https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY
40,"Good Days",SZA,94301,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
41,"Tanpa Batas Waktu - 8D Version","Ade Govinda",91967,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
42,Sofia,Clairo,91423,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
43,"Kenangan Manis",Pamungkas,90034,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
44,"I Love You but I'm Letting Go",Pamungkas,86523,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
45,"Mood (feat. iann dior)",24kGoldn,85948,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
46,"Kukira Kau Rumah",Amigdala,84099,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
47,Secukupnya,Hindia,83624,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
48,"Cinta Dalam Hati",Ungu,80961,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
49,"Lonely (with benny blanco)","Justin Bieber",79886,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
50,"Pura Pura Lupa",Mahen,77062,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
51,"Someone You Loved","Lewis Capaldi",71741,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
52,"Somebody That I Used To Know",Gotye,70297,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
53,"Aku Yang Salah",Mahalini,68249,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
54,"Reflection - From ""Mulan""","Yura Yunita",67333,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
55,"Waktu Yang Salah","Fiersa Besari",66146,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
56,"Sesuatu Di Jogja","Adhitia Sofyan",66108,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
57,"Kau Lagi","Celine & Nadya",65437,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
58,"I Still Love You",TheOvertunes,62004,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
59,"Save Your Tears","The Weeknd",60304,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
60,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",59978,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
61,"Cintanya Aku","Tiara Andini",58533,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
62,telepatía,"Kali Uchis",57788,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
63,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",56928,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
64,bitterlove,"Ardhito Pramono",56802,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
65,lowkey,NIKI,56692,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
66,"you broke me first","Tate McRae",55069,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
67,"Mantra Cinta","Rizky Febian",54991,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
68,"if u could see me cryin' in my room","Arash Buana",54042,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
69,"Seperti Kisah","Rizky Febian",53888,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
70,"La La Lost You - Acoustic Version",NIKI,53408,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
71,"Tanpa Tergesa","Juicy Luicy",52871,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
72,"Lovesick Girls",BLACKPINK,51865,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
73,Closure,Pamungkas,50498,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
74,"Garis Terdepan","Fiersa Besari",50480,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
75,Memories,"Maroon 5",50377,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
76,Psycho,"Red Velvet",50272,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
77,"You Got It",Vedo,50235,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
78,"Terlalu Cinta",Rossa,49149,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
79,Selaras,"Kunto Aji",49099,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
80,"Adu Rayu","Yovie Widianto",48783,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
81,Runaway,AURORA,48465,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
82,"Night Changes","One Direction",47969,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
83,"Why Why Why",iKON,47953,https://open.spotify.com/track/0br4r9VlPdofrWXxPorlYd
84,"How You Like That",BLACKPINK,47035,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
85,"What You Know Bout Love","Pop Smoke",47024,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
86,"Mad at Disney","salem ilese",46557,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
87,"Celengan Rindu","Fiersa Besari",46110,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
88,"Tanya Hati",Pasto,45909,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
89,2002,Anne-Marie,45665,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
90,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",45522,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
91,Tolong,"Budi Doremi",45398,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
92,Starlight,"CHA NI (SF9)",45274,https://open.spotify.com/track/7lV0M6ulaapTNZJzx8stw0
93,"Rindu Dalam Hati","Arsy Widianto",45230,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
94,"Boy With Luv (feat. Halsey)",BTS,44918,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
95,Rehat,"Kunto Aji",44683,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
96,Arcade,"Duncan Laurence",44334,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
97,"Day & Night","Jung Seung Hwan",44285,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
98,"I Love You 3000","Stephanie Poetri",43955,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
99,Fine,TAEYEON,43950,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
100,"Luka Yang Kurindu",Mahen,43726,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
101,"Selamat (Selamat Tinggal)",Virgoun,43312,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
102,"Black Mamba",aespa,43245,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
103,Adaptasi,Tulus,43091,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
104,"Ice Cream (with Selena Gomez)",BLACKPINK,43049,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
105,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",42862,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
106,"Sweet Scar","Weird Genius",42581,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
107,Monokrom,Tulus,42531,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
108,"Sedang Sayang Sayangnya","Mawar de Jongh",42501,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
109,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",42337,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
110,"LATHI (with Sara Fajira)","Weird Genius",42271,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
111,"Bicara (feat. Monita Tahalea)",TheOvertunes,42172,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
112,Dan...,"Sheila On 7",42142,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
113,"Best Part (feat. Daniel Caesar)",H.E.R.,41987,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
114,"Don't Watch Me Cry","Alex Porat",41895,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
115,"Astronaut In The Ocean","Masked Wolf",41645,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
116,comethru,"Jeremy Zucker",41203,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
117,"gimme gimme","NCT 127",41155,https://open.spotify.com/track/6shrCEEMcrT6Akxkk8IhLC
118,"Say You Won't Let Go","James Arthur",41022,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
119,"Hal Indah Butuh Waktu Untuk Datang",Idgitaf,40648,https://open.spotify.com/track/2k9ZZcEQVxoXd2OYr8iiQ8
120,"Di Persimpangan Dilema",Terry,40458,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
121,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",40408,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
122,April,"Fiersa Besari",40062,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
123,"Kala Cinta Menggoda",Noah,39751,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
124,"10,000 Hours (with Justin Bieber)","Dan + Shay",39684,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
125,"Intentions (feat. Quavo)","Justin Bieber",39569,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
126,"Pretty Savage",BLACKPINK,39555,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
127,Rumpang,"Nadin Amizah",39481,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
128,Pelangi,Hivi!,39475,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
129,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,39265,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
130,"Manusia Bodoh","Ada Band",39067,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
131,Kangen,"Dewa 19",38741,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
132,"Line Without a Hook","Ricky Montgomery",38440,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
133,Sorai,"Nadin Amizah",38223,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
134,Halu,"Feby Putri",38040,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
135,"Langit Abu-Abu",Tulus,38040,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
136,"Fly Me to the Moon","The Macarons Project",37939,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
137,Sorry,Pamungkas,37762,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
138,"Cinta Luar Biasa",Andmesh,37525,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
139,"Lebih Dari Egoku","Mawar de Jongh",37500,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
140,willow,"Taylor Swift",36880,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
141,"Make A Wish (Birthday Song)","NCT U",36655,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
142,Lara,"Dialog Senja",36249,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
143,"Belum Siap Kehilangan","Stevan Pasaribu",36072,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
144,Januari,"Glenn Fredly",35923,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
145,"Hey Stupid, I Love You","JP Saxe",35590,https://open.spotify.com/track/5inDa3sWj8zqJBOdj7Bjqc
146,Anyone,"Justin Bieber",35510,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
147,"Strawberries & Cigarettes","Troye Sivan",35507,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
148,"We're Good","Dua Lipa",35354,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
149,"Sekali Ini Saja","Glenn Fredly",35319,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
150,Membasuh,Hindia,35128,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
151,"lovely (with Khalid)","Billie Eilish",35095,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
152,Rayu,"Marion Jola",35080,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
153,"I CAN'T STOP ME",TWICE,34989,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
154,"I Like Me Better",Lauv,34704,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,"Cinta Dan Rahasia","Yura Yunita",34611,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
156,"It's You","Ali Gatie",34599,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
157,"Best Friend","Rex Orange County",34542,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
158,"Jangan Rubah Takdirku",Andmesh,34386,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
159,"Aku Yang Salah",Elmatu,34308,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
160,"Tukar Jiwa",Tulus,34187,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
161,"Fana Merah Jambu",Fourtwnty,34164,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
162,Dandelions,"Ruth B.",34130,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
163,You,Ten2Five,34078,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
164,"Blueberry Eyes (feat. SUGA of BTS)",MAX,33867,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
165,"Kenangan Terindah",SAMSONS,33822,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
166,Remaja,Hivi!,33654,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
167,"Indah Pada Waktunya","Rizky Febian",33510,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
168,"Serta Mulia","Sal Priadi",33480,https://open.spotify.com/track/1CVUWAC845LKEDHH0l8XG2
169,Seandainya,Vierra,33247,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
170,"death bed (coffee for your head)",Powfu,33153,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
171,Perlahan,"Guyon Waton",32987,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
172,"Takkan Terganti",Marcell,32942,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
173,"Blinding Lights","The Weeknd",32795,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
174,"Yang Terdalam",Peterpan,32693,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
175,Tanya,Dere,32210,https://open.spotify.com/track/7ACU6Hb2lOWax6zPFgfFy3
176,Nyaman,Andmesh,32081,https://open.spotify.com/track/1sxUn0SdlFG05Q3qAA2FlE
177,"Holy (feat. Chance The Rapper)","Justin Bieber",32048,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
178,"Pilu Membiru","Kunto Aji",32026,https://open.spotify.com/track/6A5tlFsbty5iJkSqMFWNFs
179,"Blue & Grey",BTS,31945,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
180,"Ruang Rindu",Letto,31834,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
181,Hampa,"Ari Lasso",31786,https://open.spotify.com/track/6bE0o9hYUPYlokZIH79oM0
182,"You Are The Reason","Calum Scott",31745,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
183,"Bentuk Cinta","Eclat Story",31692,https://open.spotify.com/track/3fE59mslat0M3nnRjpHlse
184,"Jikalau Kau Cinta",Judika,31636,https://open.spotify.com/track/29gdEEyeHC9ypmvQkohY4N
185,"It Will Rain","Bruno Mars",31605,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
186,"cigarettes of ours","Ardhito Pramono",31512,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
187,"Too Good At Goodbyes","Sam Smith",31462,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
188,Soulmate,Kahitna,31319,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
189,"Fix You",Coldplay,31264,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
190,"Tanpa Kekasihku","Agnes Monica",31214,https://open.spotify.com/track/38z4BczvssOPwck6vP53Kd
191,"If the World Was Ending - feat. Julia Michaels","JP Saxe",31199,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
192,"Just the Way You Are","Bruno Mars",31082,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
193,"Zona Nyaman (From ""Filosofi Kopi 2: Ben & Jody"")",Fourtwnty,30902,https://open.spotify.com/track/4lfAvFv8roumWVKXhHF8uN
194,"Hitam Putih",Fourtwnty,30874,https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu
195,Señorita,"Shawn Mendes",30804,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
196,"Without Me",Halsey,30745,https://open.spotify.com/track/6FZDfxM3a3UCqtzo5pxSLZ
197,"Play Date","Melanie Martinez",30611,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
198,"Not Shy",ITZY,30405,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
199,"90's Love","NCT U",30111,https://open.spotify.com/track/64EDGnUytmCV7TfOo67810
200,Mine,"Petra Sihombing",30097,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
