,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
40,"Resah Jadi Luka","Daun Jatuh",87394,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
41,"Stuck with U (with Justin Bieber)","Ariana Grande",86169,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
42,"Sudah - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",85254,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue
43,Dynamite,BTS,84564,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
44,"Life Goes On",BTS,83003,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
45,"Into Your Arms (feat. Ava Max)","Witt Lowry",81073,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM
46,Cuek,"Rizky Febian",80082,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
47,"Kukira Kau Rumah",Amigdala,78169,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
48,"Belum Siap Kehilangan","Stevan Pasaribu",75086,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
49,"Tanpa Batas Waktu - 8D Version","Ade Govinda",73629,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
50,"Mood (feat. iann dior)",24kGoldn,72169,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
51,"Lonely (with benny blanco)","Justin Bieber",68744,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
52,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",65285,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
53,Secukupnya,Hindia,64264,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
54,Sofia,Clairo,63043,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
55,telepatía,"Kali Uchis",62741,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
56,Closure,Pamungkas,62205,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
57,"if u could see me cryin' in my room","Arash Buana",61897,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
58,"Someone You Loved","Lewis Capaldi",61621,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
59,"I Still Love You",TheOvertunes,61081,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
60,"Sesuatu Di Jogja","Adhitia Sofyan",60665,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
61,Copines,"Aya Nakamura",60485,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
62,"Good Days",SZA,57731,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
63,"Pura Pura Lupa",Mahen,57521,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
64,"Aku Yang Salah",Mahalini,57204,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
65,"Cinta Dalam Hati",Ungu,56048,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
66,"Astronaut In The Ocean","Masked Wolf",54855,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
67,"Waktu Yang Salah","Fiersa Besari",54642,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
68,lowkey,NIKI,52063,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
69,bitterlove,"Ardhito Pramono",51746,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
70,Sorry,Pamungkas,50845,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
71,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",49924,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
72,"Seperti Kisah","Rizky Febian",49154,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
73,"La La Lost You - Acoustic Version",NIKI,48653,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
74,"Tanpa Tergesa","Juicy Luicy",47341,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
75,"Night Changes","One Direction",47328,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
76,"Somebody That I Used To Know",Gotye,47279,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
77,Arcade,"Duncan Laurence",46787,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
78,"Reflection - From ""Mulan""","Yura Yunita",44926,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
79,"Sweet Scar","Weird Genius",44922,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
80,"Kau Lagi","Celine & Nadya",44592,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
81,Rollin',"Brave Girls",44239,https://open.spotify.com/track/2VJOpzv5sBpstCX9venJr5
82,"Garis Terdepan","Fiersa Besari",44053,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
83,"you broke me first","Tate McRae",43664,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
84,Memories,"Maroon 5",43444,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
85,"Mantra Cinta","Rizky Febian",43067,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
86,"After School",Weeekly,42837,https://open.spotify.com/track/52CBUrIdyf8tbZaUY9iawE
87,Runaway,AURORA,42552,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
88,Rehat,"Kunto Aji",42311,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
89,"Ku Dengannya Kau Dengan Dia",Afgan,42268,https://open.spotify.com/track/1dB3siDxgzX7i1So4igd3x
90,"I Love You 3000","Stephanie Poetri",42113,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
91,"Terlalu Cinta",Rossa,42092,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
92,"Holy (feat. Chance The Rapper)","Justin Bieber",42046,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
93,"Lovesick Girls",BLACKPINK,41882,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
94,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",41511,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
95,2002,Anne-Marie,41296,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
96,"Save Your Tears","The Weeknd",40715,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
97,"As I Am (feat. Khalid)","Justin Bieber",40689,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
98,"Please Don't Go","Mike Posner",40397,https://open.spotify.com/track/3wkKkFAtYSTRwqOydW6T0I
99,"Tanya Hati",Pasto,40034,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
100,"Adu Rayu","Yovie Widianto",39972,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
101,Anyone,"Justin Bieber",39961,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
102,"You Got It",Vedo,39906,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
103,Psycho,"Red Velvet",39890,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
104,"Don't Watch Me Cry","Alex Porat",39758,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
105,Dandelions,"Ruth B.",39531,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
106,"How You Like That",BLACKPINK,38040,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
107,"Best Part (feat. Daniel Caesar)",H.E.R.,37823,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
108,"LATHI (with Sara Fajira)","Weird Genius",37660,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
109,Tolong,"Budi Doremi",37570,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
110,"Luka Yang Kurindu",Mahen,37310,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
111,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",37090,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
112,"Say You Won't Let Go","James Arthur",37082,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
113,Dan...,"Sheila On 7",36969,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
114,"Selamat (Selamat Tinggal)",Virgoun,36917,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
115,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",36467,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
116,Adaptasi,Tulus,36441,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
117,"Celengan Rindu","Fiersa Besari",36377,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
118,"Bad Liar","Imagine Dragons",36261,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
119,"Boy With Luv (feat. Halsey)",BTS,36209,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
120,Monokrom,Tulus,35811,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
121,"Sedang Sayang Sayangnya","Mawar de Jongh",35690,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
122,comethru,"Jeremy Zucker",35387,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
123,"Rain On Me (with Ariana Grande)","Lady Gaga",35053,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
124,"Bicara (feat. Monita Tahalea)",TheOvertunes,35043,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
125,"10,000 Hours (with Justin Bieber)","Dan + Shay",34822,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
126,April,"Fiersa Besari",34803,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
127,"Best Friend","Rex Orange County",34363,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
128,Kangen,"Dewa 19",34220,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
129,"Rindu Dalam Hati","Arsy Widianto",34209,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
130,"Di Persimpangan Dilema",Terry,34168,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
131,"Mad at Disney","salem ilese",34110,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
132,"eight(Prod.&Feat. SUGA of BTS)",IU,33946,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
133,Rumpang,"Nadin Amizah",33819,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
134,"Day & Night","Jung Seung Hwan",33647,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
135,Sorai,"Nadin Amizah",33608,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
136,"Intentions (feat. Quavo)","Justin Bieber",33595,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
137,"Kala Cinta Menggoda",Noah,33492,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
138,"Fly Me to the Moon","The Macarons Project",33363,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
139,"Langit Abu-Abu",Tulus,33100,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
140,"Manusia Bodoh","Ada Band",33027,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
141,"Ice Cream (with Selena Gomez)",BLACKPINK,32843,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
142,Fine,TAEYEON,32738,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
143,"What You Know Bout Love","Pop Smoke",32444,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
144,"Akhir Tak Bahagia",Misellia,32161,https://open.spotify.com/track/0BYoWATcndOBcsCfKdTKRx
145,Rayu,"Marion Jola",32160,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
146,"Strawberries & Cigarettes","Troye Sivan",32157,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
147,"We're Good","Dua Lipa",32120,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
148,"Line Without a Hook","Ricky Montgomery",32114,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
149,"Talking to the Moon","Bruno Mars",31880,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
150,"Fix You",Coldplay,31792,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
151,"Cinta Luar Biasa",Andmesh,31522,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
152,"Girl In The Mirror","Sophia Grace",31422,https://open.spotify.com/track/0oXMw64TD8wYk1vSwNNKaO
153,"Pretty Savage",BLACKPINK,31335,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
154,"I Like Me Better",Lauv,31252,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,Halu,"Feby Putri",31198,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
156,Membasuh,Hindia,31096,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
157,"Lebih Dari Egoku","Mawar de Jongh",31009,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
158,Pelangi,Hivi!,30727,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
159,"Cintanya Aku","Tiara Andini",30690,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
160,"Jangan Rubah Takdirku",Andmesh,30650,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
161,"One Only - Acoustic",Pamungkas,30600,https://open.spotify.com/track/71ck7QnubXzGGj3hE49dvk
162,Lara,"Dialog Senja",30437,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
163,"cigarettes of ours","Ardhito Pramono",30391,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
164,You,Ten2Five,30294,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
165,"Just the Way You Are","Bruno Mars",30154,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
166,"Levitating (feat. DaBaby)","Dua Lipa",30142,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
167,"It's You","Ali Gatie",30077,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
168,"Fana Merah Jambu",Fourtwnty,30051,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
169,"Hal Indah Butuh Waktu Untuk Datang",Idgitaf,29959,https://open.spotify.com/track/2k9ZZcEQVxoXd2OYr8iiQ8
170,"Tukar Jiwa",Tulus,29773,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
171,Mine,"Petra Sihombing",29753,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
172,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",29355,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
173,"To the Bone",Pamungkas,29251,https://open.spotify.com/track/1XU0PmUY3oqFovtDbjzQJr
174,"Black Mamba",aespa,29195,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
175,"Blinding Lights","The Weeknd",29174,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
176,Seandainya,Vierra,29139,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
177,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,29139,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
178,Januari,"Glenn Fredly",29084,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
179,"Kenangan Terindah",SAMSONS,28980,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
180,"Cinta Seperti Aku","Aurelie Hermansyah",28835,https://open.spotify.com/track/0wNeGd47THko2t5enRDKMZ
181,Perlahan,"Guyon Waton",28834,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
182,"Blueberry Eyes (feat. SUGA of BTS)",MAX,28820,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
183,"Aku Yang Salah",Elmatu,28808,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
184,Selaras,"Kunto Aji",28596,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
185,"When You Love Someone","Endah N Rhesa",28574,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
186,"Hitam Putih",Fourtwnty,28574,https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu
187,"Cinta Dan Rahasia","Yura Yunita",28522,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
188,"death bed (coffee for your head)",Powfu,28468,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
189,"Ruang Rindu",Letto,28433,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
190,"Indah Pada Waktunya","Rizky Febian",28345,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
191,"Yang Terdalam",Peterpan,28331,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
192,"lovely (with Khalid)","Billie Eilish",28259,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
193,"Pilu Membiru","Kunto Aji",28131,https://open.spotify.com/track/6A5tlFsbty5iJkSqMFWNFs
194,"Pluto Projector","Rex Orange County",28114,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc
195,"Make A Wish (Birthday Song)","NCT U",27928,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
196,"Can I Be Him","James Arthur",27521,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX
197,"Sekali Ini Saja","Glenn Fredly",27488,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
198,Pamit,Tulus,27474,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6
199,"It Will Rain","Bruno Mars",27466,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
200,Remaja,Hivi!,27452,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
