,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
23,Monolog,Pamungkas,122362,https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY
24,"Katakan Saja",Khifnu,117667,https://open.spotify.com/track/012WiZSgTedjCImYNyA1bF
25,"I Love You but I'm Letting Go",Pamungkas,113303,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
26,Lantas,"Juicy Luicy",112222,https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW
27,"Hurts So Good","Astrid S",108417,https://open.spotify.com/track/46u5B2WN4wryYLZuMAOmI4
28,"Makna Cinta","Rizky Febian",107266,https://open.spotify.com/track/7B3zHfPqcLgV3DHcjQP2OM
29,Dynamite,BTS,107163,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
30,"Rumah Ke Rumah",Hindia,104489,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF
31,34+35,"Ariana Grande",104078,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
32,Cuek,"Rizky Febian",103084,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
33,Lose,NIKI,102293,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
34,"Maafkan Aku #terlanjurmencinta","Tiara Andini",101807,https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
35,"Bahasa Kalbu",Raisa,97135,https://open.spotify.com/track/7c98gah3Qah9o76kgkzfrV
36,positions,"Ariana Grande",97011,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
37,"I'm Missing You",Sunjae,96895,https://open.spotify.com/track/0w0NpOQOYYClaTI0TFHBMF
38,Celebrity,IU,95332,https://open.spotify.com/track/4RewTiGEGoO7FWNZUmp1f4
39,"Before You Go","Lewis Capaldi",93687,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
40,"Into Your Arms (feat. Ava Max)","Witt Lowry",92803,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM
41,C.H.R.I.S.Y.E.,Diskoria,92482,https://open.spotify.com/track/42si4ikg5dh732gPuQ0xHb
42,"Sudah - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",92248,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue
43,"Resah Jadi Luka","Daun Jatuh",92167,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
44,"Life Goes On",BTS,91121,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
45,"Stuck with U (with Justin Bieber)","Ariana Grande",90937,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
46,"Kukira Kau Rumah",Amigdala,82077,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
47,"Good Days",SZA,81248,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
48,"Tanpa Batas Waktu - 8D Version","Ade Govinda",80399,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
49,"Mood (feat. iann dior)",24kGoldn,78920,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
50,Copines,"Aya Nakamura",78727,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
51,Sofia,Clairo,78205,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
52,Secukupnya,Hindia,77149,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
53,telepatía,"Kali Uchis",75658,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
54,"Cinta Dalam Hati",Ungu,71705,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
55,"Aku Yang Salah",Mahalini,68318,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
56,"if u could see me cryin' in my room","Arash Buana",68284,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
57,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",65718,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
58,"Somebody That I Used To Know",Gotye,65704,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
59,"I Still Love You",TheOvertunes,65515,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
60,"Someone You Loved","Lewis Capaldi",65031,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
61,"Pura Pura Lupa",Mahen,64453,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
62,Closure,Pamungkas,64430,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
63,"Sesuatu Di Jogja","Adhitia Sofyan",62539,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
64,"Belum Siap Kehilangan","Stevan Pasaribu",61725,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
65,"Waktu Yang Salah","Fiersa Besari",61218,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
66,"Lonely (with benny blanco)","Justin Bieber",61084,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
67,"Reflection - From ""Mulan""","Yura Yunita",59254,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
68,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",56184,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
69,lowkey,NIKI,55942,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
70,bitterlove,"Ardhito Pramono",55653,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
71,"La La Lost You - Acoustic Version",NIKI,55461,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
72,"Lovesick Girls",BLACKPINK,52753,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
73,"you broke me first","Tate McRae",51306,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
74,"Ku Dengannya Kau Dengan Dia",Afgan,50524,https://open.spotify.com/track/1dB3siDxgzX7i1So4igd3x
75,Sorry,Pamungkas,50455,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
76,"Astronaut In The Ocean","Masked Wolf",50056,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
77,"Kau Lagi","Celine & Nadya",49195,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
78,"Night Changes","One Direction",48980,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
79,Memories,"Maroon 5",48422,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
80,"Tanpa Tergesa","Juicy Luicy",47869,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
81,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",46956,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
82,Arcade,"Duncan Laurence",46674,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
83,"Seperti Kisah","Rizky Febian",46665,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
84,"I Love You 3000","Stephanie Poetri",46586,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
85,"Terlalu Cinta",Rossa,46236,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
86,"Mantra Cinta","Rizky Febian",46175,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
87,"Garis Terdepan","Fiersa Besari",46053,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
88,"How You Like That",BLACKPINK,45906,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
89,Runaway,AURORA,45769,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
90,"Adu Rayu","Yovie Widianto",45332,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
91,"You Got It",Vedo,45219,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
92,"Don't Watch Me Cry","Alex Porat",44770,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
93,Rehat,"Kunto Aji",44588,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
94,Psycho,"Red Velvet",44378,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
95,"Save Your Tears","The Weeknd",44271,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
96,"Sweet Scar","Weird Genius",44260,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
97,"Tanya Hati",Pasto,43714,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
98,"Boy With Luv (feat. Halsey)",BTS,43196,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
99,2002,Anne-Marie,43019,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
100,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",42438,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
101,"LATHI (with Sara Fajira)","Weird Genius",41686,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
102,"Celengan Rindu","Fiersa Besari",41097,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
103,Selaras,"Kunto Aji",40631,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
104,Dan...,"Sheila On 7",40600,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
105,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",40383,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
106,"eight(Prod.&Feat. SUGA of BTS)",IU,40330,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
107,Adaptasi,Tulus,40231,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
108,"Say You Won't Let Go","James Arthur",40207,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
109,"Selamat (Selamat Tinggal)",Virgoun,39900,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
110,Tolong,"Budi Doremi",39828,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
111,"Ice Cream (with Selena Gomez)",BLACKPINK,39815,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
112,"Luka Yang Kurindu",Mahen,39669,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
113,"Best Part (feat. Daniel Caesar)",H.E.R.,39609,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
114,"Bicara (feat. Monita Tahalea)",TheOvertunes,39469,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
115,"Rindu Dalam Hati","Arsy Widianto",39247,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
116,Monokrom,Tulus,39138,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
117,"Mad at Disney","salem ilese",39043,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
118,"Cintanya Aku","Tiara Andini",39019,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
119,comethru,"Jeremy Zucker",38993,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
120,"10,000 Hours (with Justin Bieber)","Dan + Shay",38642,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
121,"What You Know Bout Love","Pop Smoke",38577,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
122,"Girl In The Mirror","Sophia Grace",38344,https://open.spotify.com/track/0oXMw64TD8wYk1vSwNNKaO
123,"Bad Liar","Imagine Dragons",38178,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
124,"Fix You",Coldplay,37946,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
125,"Kala Cinta Menggoda",Noah,37688,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
126,"Pretty Savage",BLACKPINK,37444,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
127,"Fly Me to the Moon","The Macarons Project",37432,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
128,"Sedang Sayang Sayangnya","Mawar de Jongh",37304,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
129,"Why Why Why",iKON,37286,https://open.spotify.com/track/0br4r9VlPdofrWXxPorlYd
130,April,"Fiersa Besari",37274,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
131,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",36918,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
132,Fine,TAEYEON,36810,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
133,Dandelions,"Ruth B.",36699,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
134,Kangen,"Dewa 19",36579,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
135,"Intentions (feat. Quavo)","Justin Bieber",36359,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
136,"Di Persimpangan Dilema",Terry,36292,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
137,"Manusia Bodoh","Ada Band",35805,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
138,Rumpang,"Nadin Amizah",35774,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
139,"Hal Indah Butuh Waktu Untuk Datang",Idgitaf,35644,https://open.spotify.com/track/2k9ZZcEQVxoXd2OYr8iiQ8
140,"Line Without a Hook","Ricky Montgomery",35572,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
141,"Day & Night","Jung Seung Hwan",35520,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
142,"Black Mamba",aespa,35362,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
143,Sorai,"Nadin Amizah",35327,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
144,Pelangi,Hivi!,35319,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
145,"We're Good","Dua Lipa",35069,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
146,"Lebih Dari Egoku","Mawar de Jongh",34532,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
147,"Langit Abu-Abu",Tulus,34403,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
148,"Just the Way You Are","Bruno Mars",34207,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
149,You,Ten2Five,34154,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
150,"Strawberries & Cigarettes","Troye Sivan",33859,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
151,"Cinta Luar Biasa",Andmesh,33849,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
152,Halu,"Feby Putri",33609,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
153,Anyone,"Justin Bieber",33525,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
154,"Blueberry Eyes (feat. SUGA of BTS)",MAX,33449,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
155,"I Like Me Better",Lauv,33417,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
156,Starlight,"CHA NI (SF9)",33266,https://open.spotify.com/track/7lV0M6ulaapTNZJzx8stw0
157,Rayu,"Marion Jola",33221,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
158,Lara,"Dialog Senja",33169,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
159,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,33156,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
160,"Tukar Jiwa",Tulus,32976,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
161,Januari,"Glenn Fredly",32842,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
162,"Kenangan Terindah",SAMSONS,32543,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
163,"cigarettes of ours","Ardhito Pramono",32482,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
164,"Cinta Dan Rahasia","Yura Yunita",32213,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
165,"Best Friend","Rex Orange County",31909,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
166,"Fana Merah Jambu",Fourtwnty,31872,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
167,"It Will Rain","Bruno Mars",31767,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
168,Membasuh,Hindia,31756,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
169,"It's You","Ali Gatie",31673,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
170,"Make A Wish (Birthday Song)","NCT U",31469,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
171,"gimme gimme","NCT 127",31351,https://open.spotify.com/track/6shrCEEMcrT6Akxkk8IhLC
172,Remaja,Hivi!,31284,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
173,"Aku Yang Salah",Elmatu,31279,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
174,Mine,"Petra Sihombing",31012,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
175,"Sekali Ini Saja","Glenn Fredly",31009,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
176,"Jangan Rubah Takdirku",Andmesh,30709,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
177,"Not With Me","Bondan Prakoso",30693,https://open.spotify.com/track/3Jx6apzpRnf9MPmZv13LOj
178,"lovely (with Khalid)","Billie Eilish",30565,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
179,"Hitam Putih",Fourtwnty,30546,https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu
180,"When I Was Your Man","Bruno Mars",30506,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
181,Perlahan,"Guyon Waton",30483,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
182,"One Only - Acoustic",Pamungkas,30420,https://open.spotify.com/track/71ck7QnubXzGGj3hE49dvk
183,"Yang Terdalam",Peterpan,30401,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
184,Tanya,Dere,30387,https://open.spotify.com/track/7ACU6Hb2lOWax6zPFgfFy3
185,"death bed (coffee for your head)",Powfu,30385,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
186,"Blinding Lights","The Weeknd",30356,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
187,"Holy (feat. Chance The Rapper)","Justin Bieber",30294,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
188,"I CAN'T STOP ME",TWICE,30208,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
189,"Indah Pada Waktunya","Rizky Febian",30005,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
190,"Too Good At Goodbyes","Sam Smith",29992,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
191,"Takkan Terganti",Marcell,29985,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
192,Seandainya,Vierra,29984,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
193,"Pilu Membiru","Kunto Aji",29776,https://open.spotify.com/track/6A5tlFsbty5iJkSqMFWNFs
194,"Talking to the Moon","Bruno Mars",29522,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
195,"Serta Mulia","Sal Priadi",29420,https://open.spotify.com/track/1CVUWAC845LKEDHH0l8XG2
196,"When You Love Someone","Endah N Rhesa",29338,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
197,"You Are The Reason","Calum Scott",29261,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
198,Bahaya,"Arsy Widianto",29216,https://open.spotify.com/track/7Df6aulkKFTjt1s84joBQW
199,"Jikalau Kau Cinta",Judika,29027,https://open.spotify.com/track/29gdEEyeHC9ypmvQkohY4N
200,Soulmate,Kahitna,28780,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
