,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
58,"Pura Pura Lupa",Mahen,61845,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
59,"Sesuatu Di Jogja","Adhitia Sofyan",61768,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
60,Sofia,Clairo,61416,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
61,Closure,Pamungkas,58926,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
62,telepatía,"Kali Uchis",58832,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
63,"Astronaut In The Ocean","Masked Wolf",58745,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
64,"Waktu Yang Salah","Fiersa Besari",58429,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
65,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",58275,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
66,"Cinta Dalam Hati",Ungu,57949,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
67,Copines,"Aya Nakamura",56579,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
68,"Aku Yang Salah",Mahalini,55533,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
69,"Good Days",SZA,54471,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
70,"Akhir Tak Bahagia",Misellia,53522,https://open.spotify.com/track/0BYoWATcndOBcsCfKdTKRx
71,bitterlove,"Ardhito Pramono",53172,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
72,Arcade,"Duncan Laurence",50098,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
73,lowkey,NIKI,50043,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
74,"Tanpa Tergesa","Juicy Luicy",49117,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
75,"La La Lost You - Acoustic Version",NIKI,48256,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
76,Sorry,Pamungkas,47827,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
77,"Sweet Scar","Weird Genius",47640,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
78,Memories,"Maroon 5",47057,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
79,"Reflection - From ""Mulan""","Yura Yunita",46347,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
80,"Night Changes","One Direction",46107,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
81,"As I Am (feat. Khalid)","Justin Bieber",46040,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
82,"Seperti Kisah","Rizky Febian",45818,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
83,"you broke me first","Tate McRae",45691,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
84,"Terlalu Cinta",Rossa,45223,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
85,Runaway,AURORA,44416,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
86,"Adu Rayu","Yovie Widianto",44374,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
87,"Somebody That I Used To Know",Gotye,44350,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
88,"Kau Lagi","Celine & Nadya",44184,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
89,"Lonely (with benny blanco)","Justin Bieber",44081,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
90,"I Love You 3000","Stephanie Poetri",44013,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
91,"Garis Terdepan","Fiersa Besari",43951,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
92,Rehat,"Kunto Aji",43638,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
93,"Mantra Cinta","Rizky Febian",43030,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
94,"Tanya Hati",Pasto,42234,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
95,"LATHI (with Sara Fajira)","Weird Genius",41626,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
96,2002,Anne-Marie,41595,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
97,"Save Your Tears","The Weeknd",41452,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
98,"Ku Dengannya Kau Dengan Dia",Afgan,41242,https://open.spotify.com/track/1dB3siDxgzX7i1So4igd3x
99,"Lovesick Girls",BLACKPINK,40908,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
100,Dandelions,"Ruth B.",40901,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
101,Psycho,"Red Velvet",40266,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
102,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",39992,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
103,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",39602,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
104,"Don't Watch Me Cry","Alex Porat",39054,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
105,Monokrom,Tulus,39014,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
106,"Bad Liar","Imagine Dragons",38962,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
107,Dan...,"Sheila On 7",38882,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
108,Kangen,"Dewa 19",38549,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
109,"You Got It",Vedo,38370,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
110,"Rindu Dalam Hati","Arsy Widianto",38350,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
111,"Sedang Sayang Sayangnya","Mawar de Jongh",38330,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
112,Tolong,"Budi Doremi",38318,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
113,"Best Part (feat. Daniel Caesar)",H.E.R.,38236,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
114,"How You Like That",BLACKPINK,38215,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
115,Rollin',"Brave Girls",38168,https://open.spotify.com/track/2VJOpzv5sBpstCX9venJr5
116,"Celengan Rindu","Fiersa Besari",38083,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
117,"Say You Won't Let Go","James Arthur",37989,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
118,"Boy With Luv (feat. Halsey)",BTS,37844,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
119,"Selamat (Selamat Tinggal)",Virgoun,37787,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
120,comethru,"Jeremy Zucker",37769,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
121,"Bicara (feat. Monita Tahalea)",TheOvertunes,37549,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
122,"Luka Yang Kurindu",Mahen,37520,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
123,"Talking to the Moon","Bruno Mars",37363,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
124,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",37156,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
125,Adaptasi,Tulus,36924,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
126,"10,000 Hours (with Justin Bieber)","Dan + Shay",36574,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
127,"Manusia Bodoh","Ada Band",36496,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
128,"Holy (feat. Chance The Rapper)","Justin Bieber",36460,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
129,"Best Friend","Rex Orange County",36226,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
130,"eight(Prod.&Feat. SUGA of BTS)",IU,36132,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
131,"Please Don't Go","Mike Posner",35918,https://open.spotify.com/track/3wkKkFAtYSTRwqOydW6T0I
132,"Pluto Projector","Rex Orange County",35651,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc
133,"Di Persimpangan Dilema",Terry,35587,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
134,"It Will Rain","Bruno Mars",35239,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
135,"Location Unknown ◐ (feat. BEKA) - Brooklyn Session",HONNE,35218,https://open.spotify.com/track/4aT6vP9y2eDjxmRGm5ZqSC
136,April,"Fiersa Besari",34963,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
137,Rumpang,"Nadin Amizah",34898,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
138,"Intentions (feat. Quavo)","Justin Bieber",34860,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
139,"Kala Cinta Menggoda",Noah,34559,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
140,Anyone,"Justin Bieber",34435,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
141,Forever,GANGGA,34184,https://open.spotify.com/track/7otwxbmB0dVdjdOAhOmUG6
142,"Fly Me to the Moon","The Macarons Project",34055,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
143,Sorai,"Nadin Amizah",33986,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
144,"Ice Cream (with Selena Gomez)",BLACKPINK,33523,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
145,"Mad at Disney","salem ilese",33455,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
146,"Langit Abu-Abu",Tulus,33301,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
147,"Cinta Luar Biasa",Andmesh,32985,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
148,"Levitating (feat. DaBaby)","Dua Lipa",32770,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
149,You,Ten2Five,32531,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
150,Pelangi,Hivi!,32342,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
151,Rayu,"Marion Jola",32338,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
152,"Kenangan Terindah",SAMSONS,32326,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
153,"Lebih Dari Egoku","Mawar de Jongh",32325,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
154,"Day & Night","Jung Seung Hwan",32233,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
155,Membasuh,Hindia,32123,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
156,Halu,"Feby Putri",32100,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
157,"Just the Way You Are","Bruno Mars",32081,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
158,"seperti takdir kita yang tulis","Nadin Amizah",32056,https://open.spotify.com/track/0ladq2Y2KLksoxqWUzpB1G
159,"We're Good","Dua Lipa",31952,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
160,"I Like Me Better",Lauv,31712,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
161,Januari,"Glenn Fredly",31613,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
162,"Fana Merah Jambu",Fourtwnty,31608,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
163,"Kiss (Never Let Me Go)",Thyro,31583,https://open.spotify.com/track/6nQYJuqhIW2zKWAv1rZPM6
164,"Cloud 9","Beach Bunny",31477,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
165,"Strawberries & Cigarettes","Troye Sivan",31462,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
166,"It's You","Ali Gatie",31450,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
167,"cigarettes of ours","Ardhito Pramono",31432,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
168,"Cinta Dan Rahasia","Yura Yunita",31262,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
169,"Tukar Jiwa",Tulus,31233,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
170,Seandainya,Vierra,31036,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
171,Fine,TAEYEON,30984,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
172,"Blueberry Eyes (feat. SUGA of BTS)",MAX,30950,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
173,"Fix You",Coldplay,30941,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
174,"Line Without a Hook","Ricky Montgomery",30872,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
175,"Pretty Savage",BLACKPINK,30734,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
176,"Jangan Rubah Takdirku",Andmesh,30546,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
177,"Blinding Lights","The Weeknd",30397,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
178,"What You Know Bout Love","Pop Smoke",30361,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
179,Mine,"Petra Sihombing",29900,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
180,"Yang Terdalam",Peterpan,29893,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
181,"Sekali Ini Saja","Glenn Fredly",29761,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
182,"One Only - Acoustic",Pamungkas,29714,https://open.spotify.com/track/71ck7QnubXzGGj3hE49dvk
183,"Hitam Putih",Fourtwnty,29708,https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu
184,"Cintanya Aku","Tiara Andini",29678,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
185,Lara,"Dialog Senja",29593,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
186,"When I Was Your Man","Bruno Mars",29395,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
187,"Jikalau Kau Cinta",Judika,29369,https://open.spotify.com/track/29gdEEyeHC9ypmvQkohY4N
188,Selaras,"Kunto Aji",29279,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
189,"When You Love Someone","Endah N Rhesa",29247,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
190,"Black Mamba",aespa,29181,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
191,"Not With Me","Bondan Prakoso",29155,https://open.spotify.com/track/3Jx6apzpRnf9MPmZv13LOj
192,Remaja,Hivi!,29150,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
193,"Takkan Terganti",Marcell,28944,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
194,Perlahan,"Guyon Waton",28935,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
195,Soulmate,Kahitna,28908,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
196,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,28858,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
197,"Aku Yang Salah",Elmatu,28858,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
198,"death bed (coffee for your head)",Powfu,28844,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
199,"Ruang Rindu",Letto,28709,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
200,Hampa,"Ari Lasso",28637,https://open.spotify.com/track/6bE0o9hYUPYlokZIH79oM0
