,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
26,"I Love You but I'm Letting Go",Pamungkas,107910,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
27,Lantas,"Juicy Luicy",107195,https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW
28,Celebrity,IU,103467,https://open.spotify.com/track/5nCwjUUsmBuNZKn9Xu10Os
29,"Rumah Ke Rumah",Hindia,102104,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF
30,C.H.R.I.S.Y.E.,Diskoria,99681,https://open.spotify.com/track/42si4ikg5dh732gPuQ0xHb
31,"Makna Cinta","Rizky Febian",99610,https://open.spotify.com/track/7B3zHfPqcLgV3DHcjQP2OM
32,"Sudah - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",97366,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue
33,Lose,NIKI,96103,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
34,"Before You Go","Lewis Capaldi",93878,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
35,"Maafkan Aku #terlanjurmencinta","Tiara Andini",92649,https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
36,"Katakan Saja",Khifnu,92251,https://open.spotify.com/track/012WiZSgTedjCImYNyA1bF
37,"Bahasa Kalbu",Raisa,92228,https://open.spotify.com/track/7c98gah3Qah9o76kgkzfrV
38,"Life Goes On",BTS,90948,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
39,positions,"Ariana Grande",90664,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
40,34+35,"Ariana Grande",90639,https://open.spotify.com/track/6Im9k8u9iIzKMrmV7BWtlF
41,"Hurts So Good","Astrid S",89655,https://open.spotify.com/track/46u5B2WN4wryYLZuMAOmI4
42,"Kukira Kau Rumah",Amigdala,89119,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
43,"Stuck with U (with Justin Bieber)","Ariana Grande",88905,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
44,LILAC,IU,88449,https://open.spotify.com/track/5xrtzzzikpG3BLbo4q1Yul
45,Dynamite,BTS,86694,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
46,"Resah Jadi Luka","Daun Jatuh",85572,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
47,"I'm Missing You",Sunjae,80897,https://open.spotify.com/track/0w0NpOQOYYClaTI0TFHBMF
48,Cuek,"Rizky Febian",80786,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
49,"Into Your Arms (feat. Ava Max)","Witt Lowry",79530,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM
50,"if u could see me cryin' in my room","Arash Buana",73153,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
51,"Belum Siap Kehilangan","Stevan Pasaribu",69802,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
52,"I Still Love You",TheOvertunes,68846,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
53,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",67984,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
54,Secukupnya,Hindia,67568,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
55,"Someone You Loved","Lewis Capaldi",65884,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
56,"Sesuatu Di Jogja","Adhitia Sofyan",65828,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
57,"Pura Pura Lupa",Mahen,65232,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
58,Sofia,Clairo,64724,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
59,"Tanpa Batas Waktu - 8D Version","Ade Govinda",63924,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
60,bitterlove,"Ardhito Pramono",62697,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
61,"Waktu Yang Salah","Fiersa Besari",62678,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
62,"Mood (feat. iann dior)",24kGoldn,61963,https://open.spotify.com/track/4jPy3l0RUwlUI9T5XHBW2m
63,"Cinta Dalam Hati",Ungu,61149,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
64,"Akhir Tak Bahagia",Misellia,60246,https://open.spotify.com/track/0BYoWATcndOBcsCfKdTKRx
65,Bambi,BAEKHYUN,59924,https://open.spotify.com/track/60VaORSJ5x1D4ZPSc0g2En
66,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",58800,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
67,Closure,Pamungkas,58512,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
68,"Aku Yang Salah",Mahalini,58415,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
69,telepatía,"Kali Uchis",57855,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
70,"Astronaut In The Ocean","Masked Wolf",57657,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
71,Arcade,"Duncan Laurence",57561,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
72,Copines,"Aya Nakamura",56669,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
73,"Please Don't Go","Mike Posner",55468,https://open.spotify.com/track/3wkKkFAtYSTRwqOydW6T0I
74,"Good Days",SZA,55434,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
75,"Tanpa Tergesa","Juicy Luicy",54039,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
76,lowkey,NIKI,54027,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
77,"Pluto Projector","Rex Orange County",52865,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc
78,"La La Lost You - Acoustic Version",NIKI,52457,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
79,"Talking to the Moon","Bruno Mars",52123,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
80,"Garis Terdepan","Fiersa Besari",51679,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
81,"Night Changes","One Direction",50317,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
82,"you broke me first","Tate McRae",49686,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
83,"Sweet Scar","Weird Genius",49370,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
84,Dandelions,"Ruth B.",49318,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
85,"Reflection - From ""Mulan""","Yura Yunita",48819,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
86,Memories,"Maroon 5",48554,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
87,Runaway,AURORA,48290,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
88,"I Love You 3000","Stephanie Poetri",48060,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
89,"Adu Rayu","Yovie Widianto",47718,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
90,"Ku Dengannya Kau Dengan Dia",Afgan,47709,https://open.spotify.com/track/1dB3siDxgzX7i1So4igd3x
91,"As I Am (feat. Khalid)","Justin Bieber",47289,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
92,Sorry,Pamungkas,47236,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
93,"Terlalu Cinta",Rossa,46957,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
94,Rehat,"Kunto Aji",46626,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
95,"Location Unknown ◐ (feat. BEKA) - Brooklyn Session",HONNE,46615,https://open.spotify.com/track/4aT6vP9y2eDjxmRGm5ZqSC
96,Psycho,"Red Velvet",46502,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
97,"Kau Lagi","Celine & Nadya",46033,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
98,"Seperti Kisah","Rizky Febian",45979,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
99,"Lonely (with benny blanco)","Justin Bieber",44813,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
100,"Tanya Hati",Pasto,44764,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
101,2002,Anne-Marie,44708,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
102,"Somebody That I Used To Know",Gotye,44393,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
103,"Lovesick Girls",BLACKPINK,44009,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
104,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",43212,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
105,"LATHI (with Sara Fajira)","Weird Genius",42789,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
106,"Mantra Cinta","Rizky Febian",42715,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
107,"Bicara (feat. Monita Tahalea)",TheOvertunes,42573,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
108,"Best Part (feat. Daniel Caesar)",H.E.R.,42442,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
109,"Say You Won't Let Go","James Arthur",42357,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
110,"Rindu Dalam Hati","Arsy Widianto",42264,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
111,Dan...,"Sheila On 7",41873,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
112,Monokrom,Tulus,41792,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
113,"Boy With Luv (feat. Halsey)",BTS,41774,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
114,"Celengan Rindu","Fiersa Besari",41520,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
115,"Sedang Sayang Sayangnya","Mawar de Jongh",41515,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
116,"Selamat (Selamat Tinggal)",Virgoun,41312,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
117,"Save Your Tears","The Weeknd",41226,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
118,Tolong,"Budi Doremi",40996,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
119,April,"Fiersa Besari",40848,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
120,"Cloud 9","Beach Bunny",40785,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
121,Adaptasi,Tulus,40707,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
122,"How You Like That",BLACKPINK,40579,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
123,comethru,"Jeremy Zucker",40362,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
124,"Luka Yang Kurindu",Mahen,40236,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
125,"10,000 Hours (with Justin Bieber)","Dan + Shay",40205,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
126,"Don't Watch Me Cry","Alex Porat",40037,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
127,"You Got It",Vedo,40033,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
128,"Bad Liar","Imagine Dragons",40013,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
129,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",39758,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
130,"eight(Prod.&Feat. SUGA of BTS)",IU,39612,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
131,Kangen,"Dewa 19",39580,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
132,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",39557,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
133,"Best Friend","Rex Orange County",39217,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
134,Pelangi,Hivi!,38988,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
135,"It Will Rain","Bruno Mars",38963,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
136,Rumpang,"Nadin Amizah",38332,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
137,"Holy (feat. Chance The Rapper)","Justin Bieber",37814,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
138,Rollin',"Brave Girls",37780,https://open.spotify.com/track/2VJOpzv5sBpstCX9venJr5
139,Anyone,"Justin Bieber",37509,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
140,"Manusia Bodoh","Ada Band",37455,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
141,"seperti takdir kita yang tulis","Nadin Amizah",37352,https://open.spotify.com/track/0ladq2Y2KLksoxqWUzpB1G
142,"Fly Me to the Moon","The Macarons Project",37192,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
143,"Just the Way You Are","Bruno Mars",37161,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
144,"I Like Me Better",Lauv,36794,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
145,Fine,TAEYEON,36588,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
146,"Langit Abu-Abu",Tulus,36559,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
147,Sorai,"Nadin Amizah",36445,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
148,"Di Persimpangan Dilema",Terry,36369,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
149,"Ice Cream (with Selena Gomez)",BLACKPINK,36051,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
150,"Tukar Jiwa",Tulus,36013,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
151,"MONTERO (Call Me By Your Name)","Lil Nas X",35937,https://open.spotify.com/track/3BZEcbdtXQSo7OrvKRJ6mb
152,"cigarettes of ours","Ardhito Pramono",35931,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
153,"Cinta Dan Rahasia","Yura Yunita",35929,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
154,"Kala Cinta Menggoda",Noah,35872,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
155,Rayu,"Marion Jola",35870,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
156,Forever,GANGGA,35627,https://open.spotify.com/track/7otwxbmB0dVdjdOAhOmUG6
157,"Cinta Luar Biasa",Andmesh,35498,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
158,"Strawberries & Cigarettes","Troye Sivan",35449,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
159,You,Ten2Five,35414,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
160,"Intentions (feat. Quavo)","Justin Bieber",35337,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
161,Halu,"Feby Putri",35264,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
162,"Kenangan Terindah",SAMSONS,34789,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
163,"Mad at Disney","salem ilese",34742,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
164,"Jangan Rubah Takdirku",Andmesh,34741,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
165,"Levitating (feat. DaBaby)","Dua Lipa",34098,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
166,Januari,"Glenn Fredly",34080,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
167,"Day & Night","Jung Seung Hwan",33963,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
168,"Lebih Dari Egoku","Mawar de Jongh",33511,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
169,Mine,"Petra Sihombing",33394,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
170,"When You Love Someone","Endah N Rhesa",33220,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
171,Membasuh,Hindia,33131,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
172,"It's You","Ali Gatie",33110,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
173,"Sekali Ini Saja","Glenn Fredly",33106,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
174,"When I Was Your Man","Bruno Mars",33105,https://open.spotify.com/track/0B7wvvmu9EISAwZnOpjhNI
175,"Cintanya Aku","Tiara Andini",33104,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
176,"Pretty Savage",BLACKPINK,32823,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
177,"Blueberry Eyes (feat. SUGA of BTS)",MAX,32754,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
178,Seandainya,Vierra,32627,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
179,"Fana Merah Jambu",Fourtwnty,32613,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
180,"Line Without a Hook","Ricky Montgomery",32540,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
181,Soulmate,Kahitna,32423,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
182,"Fix You",Coldplay,32307,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
183,Remaja,Hivi!,32263,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
184,"Indah Pada Waktunya","Rizky Febian",32209,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
185,"Amusement Park",BAEKHYUN,32064,https://open.spotify.com/track/1TUkEXQrskATO9SoB4QMUN
186,"Takkan Terganti",Marcell,31939,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
187,Lara,"Dialog Senja",31774,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
188,Pamit,Tulus,31422,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6
189,"We're Good","Dua Lipa",31366,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
190,"Too Good At Goodbyes","Sam Smith",31324,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
191,"Jikalau Kau Cinta",Judika,31276,https://open.spotify.com/track/29gdEEyeHC9ypmvQkohY4N
192,"Black Mamba",aespa,31223,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
193,"Not With Me","Bondan Prakoso",31207,https://open.spotify.com/track/3Jx6apzpRnf9MPmZv13LOj
194,"What You Know Bout Love","Pop Smoke",31141,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
195,"Yang Terdalam",Peterpan,30970,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
196,"Ruang Rindu",Letto,30865,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
197,"Can I Be Him","James Arthur",30721,https://open.spotify.com/track/0VhgEqMTNZwYL1ARDLLNCX
198,"lovely (with Khalid)","Billie Eilish",30715,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
199,"Blinding Lights","The Weeknd",30660,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
200,Selaras,"Kunto Aji",30571,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
