,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
47,"Kukira Kau Rumah",Amigdala,82885,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
48,Cuek,"Rizky Febian",82827,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
49,"Belum Siap Kehilangan","Stevan Pasaribu",81822,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
50,"Mood (feat. iann dior)",24kGoldn,76233,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
51,"Tanpa Batas Waktu - 8D Version","Ade Govinda",74567,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
52,Secukupnya,Hindia,68741,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
53,"I Still Love You",TheOvertunes,67985,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
54,Sofia,Clairo,67834,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
55,"Pura Pura Lupa",Mahen,66436,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
56,"if u could see me cryin' in my room","Arash Buana",65306,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
57,"Someone You Loved","Lewis Capaldi",65209,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
58,"Sesuatu Di Jogja","Adhitia Sofyan",65201,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
59,telepatía,"Kali Uchis",64731,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
60,Closure,Pamungkas,64506,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
61,"Cinta Dalam Hati",Ungu,63227,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
62,Copines,"Aya Nakamura",62421,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
63,"Waktu Yang Salah","Fiersa Besari",60811,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
64,"Good Days",SZA,60528,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
65,"Astronaut In The Ocean","Masked Wolf",59420,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
66,"Aku Yang Salah",Mahalini,59171,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
67,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",58228,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
68,bitterlove,"Ardhito Pramono",57995,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
69,"Beautiful Mistakes (feat. Megan Thee Stallion)","Maroon 5",57843,https://open.spotify.com/track/6fRxMU4LWwyaSSowV441IU
70,lowkey,NIKI,55794,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
71,Arcade,"Duncan Laurence",54401,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
72,"Tanpa Tergesa","Juicy Luicy",52336,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
73,"La La Lost You - Acoustic Version",NIKI,52334,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
74,"As I Am (feat. Khalid)","Justin Bieber",51285,https://open.spotify.com/track/6F2r4HgpJnvKDmkN6JEN6J
75,Sorry,Pamungkas,51121,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
76,"Night Changes","One Direction",50944,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
77,"Reflection - From ""Mulan""","Yura Yunita",50507,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
78,"Sweet Scar","Weird Genius",49677,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
79,"Seperti Kisah","Rizky Febian",49404,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
80,"Terlalu Cinta",Rossa,49084,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
81,"you broke me first","Tate McRae",48730,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
82,Memories,"Maroon 5",48579,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
83,"Lonely (with benny blanco)","Justin Bieber",48141,https://open.spotify.com/track/3S8jK1mGzQi24ilFb45DAZ
84,"Garis Terdepan","Fiersa Besari",48054,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
85,"I Love You 3000","Stephanie Poetri",48037,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
86,Runaway,AURORA,47885,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
87,"Somebody That I Used To Know",Gotye,47641,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
88,"Lovesick Girls",BLACKPINK,46911,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
89,"Tanya Hati",Pasto,46538,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
90,"Adu Rayu","Yovie Widianto",46216,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
91,Rollin',"Brave Girls",45529,https://open.spotify.com/track/2VJOpzv5sBpstCX9venJr5
92,Rehat,"Kunto Aji",45515,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
93,"Mantra Cinta","Rizky Febian",44996,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
94,Psycho,"Red Velvet",44958,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
95,2002,Anne-Marie,44931,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
96,"LATHI (with Sara Fajira)","Weird Genius",44899,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
97,"Ku Dengannya Kau Dengan Dia",Afgan,44798,https://open.spotify.com/track/1dB3siDxgzX7i1So4igd3x
98,"Kau Lagi","Celine & Nadya",44240,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
99,"Save Your Tears","The Weeknd",44208,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
100,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",44055,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
101,Dandelions,"Ruth B.",43853,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
102,"Don't Watch Me Cry","Alex Porat",43407,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
103,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",42325,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
104,"Akhir Tak Bahagia",Misellia,42173,https://open.spotify.com/track/0BYoWATcndOBcsCfKdTKRx
105,"Best Part (feat. Daniel Caesar)",H.E.R.,42077,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
106,"Boy With Luv (feat. Halsey)",BTS,41660,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
107,"Selamat (Selamat Tinggal)",Virgoun,41576,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
108,"Rindu Dalam Hati","Arsy Widianto",41560,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
109,"How You Like That",BLACKPINK,41536,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
110,Tolong,"Budi Doremi",41307,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
111,Monokrom,Tulus,41146,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
112,"Sedang Sayang Sayangnya","Mawar de Jongh",41138,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
113,"Say You Won't Let Go","James Arthur",41060,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
114,"You Got It",Vedo,40954,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
115,"Please Don't Go","Mike Posner",40696,https://open.spotify.com/track/3wkKkFAtYSTRwqOydW6T0I
116,"Holy (feat. Chance The Rapper)","Justin Bieber",40617,https://open.spotify.com/track/6Xgq7MvZiet0hVi3KaDSgJ
117,"Celengan Rindu","Fiersa Besari",40554,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
118,Adaptasi,Tulus,40486,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
119,"eight(Prod.&Feat. SUGA of BTS)",IU,40445,https://open.spotify.com/track/0pYacDCZuRhcrwGUA5nTBe
120,comethru,"Jeremy Zucker",40180,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
121,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",39955,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
122,"Bicara (feat. Monita Tahalea)",TheOvertunes,39850,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
123,"Luka Yang Kurindu",Mahen,39741,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
124,Dan...,"Sheila On 7",39728,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
125,"Bad Liar","Imagine Dragons",39504,https://open.spotify.com/track/2RSHsoi04658QL5xgQVov3
126,"10,000 Hours (with Justin Bieber)","Dan + Shay",39444,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
127,LILAC,IU,39301,https://open.spotify.com/track/5xrtzzzikpG3BLbo4q1Yul
128,Rumpang,"Nadin Amizah",38767,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
129,"Pluto Projector","Rex Orange County",38188,https://open.spotify.com/track/4EWBhKf1fOFnyMtUzACXEc
130,"Manusia Bodoh","Ada Band",37994,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
131,Sorai,"Nadin Amizah",37949,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
132,"Best Friend","Rex Orange County",37948,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
133,Anyone,"Justin Bieber",37475,https://open.spotify.com/track/2WnAKZefdRHxtBEkRjFOHC
134,"Mad at Disney","salem ilese",37384,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
135,"Talking to the Moon","Bruno Mars",37322,https://open.spotify.com/track/161DnLWsx1i3u1JT05lzqU
136,"Ice Cream (with Selena Gomez)",BLACKPINK,37038,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
137,"Fly Me to the Moon","The Macarons Project",36879,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
138,"Kala Cinta Menggoda",Noah,36836,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
139,April,"Fiersa Besari",36729,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
140,Kangen,"Dewa 19",36362,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
141,"Langit Abu-Abu",Tulus,36156,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
142,"Intentions (feat. Quavo)","Justin Bieber",36139,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
143,Fine,TAEYEON,36045,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
144,"We're Good","Dua Lipa",36001,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
145,"Day & Night","Jung Seung Hwan",35852,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
146,"Di Persimpangan Dilema",Terry,35828,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
147,Pelangi,Hivi!,35697,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
148,Rayu,"Marion Jola",35387,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
149,You,Ten2Five,35323,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
150,"Strawberries & Cigarettes","Troye Sivan",35133,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
151,"Rain On Me (with Ariana Grande)","Lady Gaga",34931,https://open.spotify.com/track/7ju97lgwC2rKQ6wwsf9no9
152,"Cinta Luar Biasa",Andmesh,34888,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
153,"Jangan Rubah Takdirku",Andmesh,34842,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
154,"I Like Me Better",Lauv,34696,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,"Pretty Savage",BLACKPINK,34663,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
156,Halu,"Feby Putri",34467,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
157,"Kenangan Terindah",SAMSONS,34405,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
158,"Blueberry Eyes (feat. SUGA of BTS)",MAX,34387,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
159,"Levitating (feat. DaBaby)","Dua Lipa",34354,https://open.spotify.com/track/5nujrmhLynf4yMoMtj8AQF
160,"Lebih Dari Egoku","Mawar de Jongh",34279,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
161,"Cinta Dan Rahasia","Yura Yunita",34141,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
162,Membasuh,Hindia,34029,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
163,"Just the Way You Are","Bruno Mars",33792,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
164,"Tukar Jiwa",Tulus,33550,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
165,"What You Know Bout Love","Pop Smoke",33491,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
166,"Line Without a Hook","Ricky Montgomery",33468,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
167,"Fix You",Coldplay,33451,https://open.spotify.com/track/7LVHVU3tWfcxj5aiPFEW4Q
168,Januari,"Glenn Fredly",33429,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
169,Mine,"Petra Sihombing",33371,https://open.spotify.com/track/6NkUP6IeLnH6Yaw2wcNHzO
170,"It's You","Ali Gatie",33161,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
171,"Takkan Terganti",Marcell,33083,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
172,Seandainya,Vierra,32874,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
173,Lara,"Dialog Senja",32810,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
174,"Sekali Ini Saja","Glenn Fredly",32733,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
175,"Cintanya Aku","Tiara Andini",32601,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
176,"Black Mamba",aespa,32335,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
177,Soulmate,Kahitna,32282,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
178,Selaras,"Kunto Aji",32264,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
179,"cigarettes of ours","Ardhito Pramono",32165,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
180,Remaja,Hivi!,32119,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
181,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,32007,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
182,"It Will Rain","Bruno Mars",31960,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
183,"Yang Terdalam",Peterpan,31887,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
184,"One Only - Acoustic",Pamungkas,31874,https://open.spotify.com/track/71ck7QnubXzGGj3hE49dvk
185,"Cloud 9","Beach Bunny",31509,https://open.spotify.com/track/6vFsBXYczYsP0H3lgunZOm
186,"Not With Me","Bondan Prakoso",31424,https://open.spotify.com/track/3Jx6apzpRnf9MPmZv13LOj
187,"Fana Merah Jambu",Fourtwnty,31078,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
188,"lovely (with Khalid)","Billie Eilish",30925,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
189,"Too Good At Goodbyes","Sam Smith",30915,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
190,"Indah Pada Waktunya","Rizky Febian",30899,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
191,"Pilu Membiru","Kunto Aji",30825,https://open.spotify.com/track/6A5tlFsbty5iJkSqMFWNFs
192,"Girl In The Mirror","Sophia Grace",30778,https://open.spotify.com/track/0oXMw64TD8wYk1vSwNNKaO
193,"Sedih Tak Berujung","Glenn Fredly",30765,https://open.spotify.com/track/6xMUMMK64AUpstGjlDvoNn
194,"Ruang Rindu",Letto,30714,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
195,"Blinding Lights","The Weeknd",30645,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
196,"When You Love Someone","Endah N Rhesa",30641,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
197,"Hal Indah Butuh Waktu Untuk Datang",Idgitaf,30548,https://open.spotify.com/track/2k9ZZcEQVxoXd2OYr8iiQ8
198,"seperti takdir kita yang tulis","Nadin Amizah",30481,https://open.spotify.com/track/0ladq2Y2KLksoxqWUzpB1G
199,"Make A Wish (Birthday Song)","NCT U",30473,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
200,"Aku Yang Salah",Elmatu,30229,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
