,,,"Note that these figures are generated using a formula that protects against any artificial inflation of chart positions.",
21,"Into Your Arms (feat. Ava Max)","Witt Lowry",118296,https://open.spotify.com/track/0b11D9D0hMOYCIMN3OKreM
22,Dynamite,BTS,117757,https://open.spotify.com/track/4saklk6nie3yiGePpBwUoc
23,Cuek,"Rizky Febian",115030,https://open.spotify.com/track/4sCabvmZpbmfoCNcoCSKEX
24,positions,"Ariana Grande",113814,https://open.spotify.com/track/35mvY5S1H3J2QZyna3TFe0
25,"Maafkan Aku #terlanjurmencinta","Tiara Andini",111910,https://open.spotify.com/track/0ZoBl7pWhdjnj4eIe9I11o
26,"Rumah Ke Rumah",Hindia,109320,https://open.spotify.com/track/2wAiFWjRupWmnDkQcu91MF
27,"Bahasa Kalbu",Raisa,108014,https://open.spotify.com/track/7c98gah3Qah9o76kgkzfrV
28,"I'm Missing You",Sunjae,106267,https://open.spotify.com/track/0w0NpOQOYYClaTI0TFHBMF
29,"Life Goes On",BTS,105800,https://open.spotify.com/track/249gnXrbfmV8NG6jTEMSwD
30,"Sudah - Story of Kale - Original Motion Picture Soundtrack","Ardhito Pramono",105596,https://open.spotify.com/track/5QGdWvXwXMK2Zx6eKagyue
31,Lose,NIKI,102509,https://open.spotify.com/track/5vPO5ouEv8iedKWxzmSv7b
32,"Before You Go","Lewis Capaldi",102454,https://open.spotify.com/track/2gMXnyrvIjhVBUZwvLZDMP
33,"Resah Jadi Luka","Daun Jatuh",101499,https://open.spotify.com/track/3a0BOn9fWnTCUqWpqE71Bb
34,"Stuck with U (with Justin Bieber)","Ariana Grande",100689,https://open.spotify.com/track/4HBZA5flZLE435QTztThqH
35,C.H.R.I.S.Y.E.,Diskoria,98079,https://open.spotify.com/track/42si4ikg5dh732gPuQ0xHb
36,"One Only",Pamungkas,96826,https://open.spotify.com/track/7iTF9T1jum3Km6H6WMZpDC
37,Copines,"Aya Nakamura",95843,https://open.spotify.com/track/1Bhm5HNO1cq8olDbBmokyL
38,"Good Days",SZA,94876,https://open.spotify.com/track/3YJJjQPAbDT7mGpX3WtQ9A
39,Monolog,Pamungkas,93456,https://open.spotify.com/track/77vx7sGjdqwdnQL968t8oY
40,Sofia,Clairo,92557,https://open.spotify.com/track/7B3z0ySL9Rr0XvZEAjWZzM
41,"Tanpa Batas Waktu - 8D Version","Ade Govinda",91782,https://open.spotify.com/track/55GHdnqOdONST4g3dp744w
42,"Kenangan Manis",Pamungkas,90397,https://open.spotify.com/track/1tS1dRfxIV9FzqdYTbJgMn
43,Lantas,"Juicy Luicy",87776,https://open.spotify.com/track/1ZPVEo8RfmrEz8YAD5n6rW
44,"Kukira Kau Rumah",Amigdala,87751,https://open.spotify.com/track/1xdp8tXLTGbPeUSEODP9N7
45,"I Love You but I'm Letting Go",Pamungkas,85951,https://open.spotify.com/track/01beCqR9wsVnwzkAJZyTqq
46,"Mood (feat. iann dior)",24kGoldn,85425,https://open.spotify.com/track/3tjFYV6RSFtuktYl3ZtYcq
47,Secukupnya,Hindia,82554,https://open.spotify.com/track/5drW6PGRxkE6MxttzVLNk5
48,"Cinta Dalam Hati",Ungu,81117,https://open.spotify.com/track/4MaEMiH9lXR0NAcsrgJcuO
49,"Lonely (with benny blanco)","Justin Bieber",80152,https://open.spotify.com/track/4y4spB9m0Q6026KfkAvy9Q
50,"Pura Pura Lupa",Mahen,77543,https://open.spotify.com/track/6Aw5k0jkFceYayaJoRupLT
51,"Someone You Loved","Lewis Capaldi",75498,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
52,"Somebody That I Used To Know",Gotye,70609,https://open.spotify.com/track/1qDrWA6lyx8cLECdZE7TV7
53,"Reflection - From ""Mulan""","Yura Yunita",69716,https://open.spotify.com/track/1H5tV0SkvBqxGllQ3HEVSy
54,"Aku Yang Salah",Mahalini,67839,https://open.spotify.com/track/0OgwkVbQ4jVfsZJO4Xs9hC
55,"Waktu Yang Salah","Fiersa Besari",66815,https://open.spotify.com/track/4qgIQcskrvj6nlypTvBm5k
56,"Kau Lagi","Celine & Nadya",65840,https://open.spotify.com/track/6RsvbZ6gFjRSOFonpf55mT
57,"Sesuatu Di Jogja","Adhitia Sofyan",65267,https://open.spotify.com/track/0MAIxtXWimwhAAQOST9jp7
58,"I Still Love You",TheOvertunes,61852,https://open.spotify.com/track/4reIsHKw5hUj4pV8zzMjLA
59,"Save Your Tears","The Weeknd",60242,https://open.spotify.com/track/5QO79kh1waicV47BqGRL3g
60,telepatía,"Kali Uchis",59967,https://open.spotify.com/track/6tDDoYIxWvMLTdKpjFkc1B
61,"Pelukku Untuk Pelikmu - OST Imperfect: Karier, Cinta, & Timbangan","Fiersa Besari",59760,https://open.spotify.com/track/5sgRYOTpFZRROlndD460KI
62,"Cintanya Aku","Tiara Andini",59347,https://open.spotify.com/track/53fKDMfQhWMSw7QKVDOTBP
63,"Backyard Boy (with Jeremy Zucker)","Claire Rosinkranz",57434,https://open.spotify.com/track/4rE4qF4baoXpustrgtnFRw
64,bitterlove,"Ardhito Pramono",55688,https://open.spotify.com/track/74OLXYsvpfmSgPCMMi898K
65,lowkey,NIKI,54720,https://open.spotify.com/track/5TTXEcfsYLh6fTarLaevTi
66,"you broke me first","Tate McRae",54715,https://open.spotify.com/track/45bE4HXI0AwGZXfZtMp8JR
67,"if u could see me cryin' in my room","Arash Buana",54379,https://open.spotify.com/track/2yynRDKYqTLVTcP7FqoyVE
68,"Mantra Cinta","Rizky Febian",53468,https://open.spotify.com/track/2ROCaprX5ROfL2GkkbkCWy
69,"La La Lost You - Acoustic Version",NIKI,53190,https://open.spotify.com/track/5WkCcSa78lM1Ym4LXzJUiN
70,"Lovesick Girls",BLACKPINK,52316,https://open.spotify.com/track/4Ws314Ylb27BVsvlZOy30C
71,"Seperti Kisah","Rizky Febian",52214,https://open.spotify.com/track/6nxQa68jVCLlYQsT3fi4G1
72,"Tanpa Tergesa","Juicy Luicy",51763,https://open.spotify.com/track/3Jby9Ezr1E7wCsXe0Dexa6
73,Psycho,"Red Velvet",50629,https://open.spotify.com/track/3CYH422oy1cZNoo0GTG1TK
74,Memories,"Maroon 5",50420,https://open.spotify.com/track/2b8fOow8UzyDFAE27YhOZM
75,Closure,Pamungkas,50228,https://open.spotify.com/track/3XJ9dvjhpxh49PyjRdn1Lu
76,"You Got It",Vedo,49952,https://open.spotify.com/track/4lsHZ92XCFOQfzJFBTluk8
77,"Garis Terdepan","Fiersa Besari",49941,https://open.spotify.com/track/4JozU4Ud30FGyDYzoUKasI
78,Selaras,"Kunto Aji",48759,https://open.spotify.com/track/61GiPHiUWi2f8mhN2AdBf0
79,Runaway,AURORA,48750,https://open.spotify.com/track/1v1oIWf2Xgh54kIWuKsDf6
80,"Adu Rayu","Yovie Widianto",48095,https://open.spotify.com/track/3FcCAFQj4bLpfxo8gj1kk9
81,"Night Changes","One Direction",47828,https://open.spotify.com/track/5O2P9iiztwhomNh8xkR9lJ
82,"What You Know Bout Love","Pop Smoke",47537,https://open.spotify.com/track/1tkg4EHVoqnhR6iFEXb60y
83,"Terlalu Cinta",Rossa,47022,https://open.spotify.com/track/6I9rJKR6WPRir6XoAaaJvH
84,"How You Like That",BLACKPINK,46842,https://open.spotify.com/track/4SFknyjLcyTLJFPKD2m96o
85,"Mad at Disney","salem ilese",46748,https://open.spotify.com/track/7aGyRfJWtLqgJaZoG9lJhE
86,"Celengan Rindu","Fiersa Besari",46521,https://open.spotify.com/track/19JvKc2f3ZNblfBSDMDwUF
87,"Kamu & Kenangan - Original Soundtrack Habibie & Ainun 3","Maudy Ayunda",46415,https://open.spotify.com/track/6dMXNAMr1dlAAUo53QKfqs
88,"Tanya Hati",Pasto,46169,https://open.spotify.com/track/5D5wUmhN0uIWnPb6mNOBiN
89,Tolong,"Budi Doremi",46006,https://open.spotify.com/track/5X5Vj8FcxyoLzq9qxAa45U
90,Rehat,"Kunto Aji",45946,https://open.spotify.com/track/7mjO4RbTZIb1SfE8G673Lm
91,Starlight,"CHA NI (SF9)",45443,https://open.spotify.com/track/7lV0M6ulaapTNZJzx8stw0
92,2002,Anne-Marie,45017,https://open.spotify.com/track/2BgEsaKNfHUdlh97KmvFyo
93,"Day & Night","Jung Seung Hwan",44722,https://open.spotify.com/track/1j5oDtBWVtNoVHMi2n6Fkz
94,"Boy With Luv (feat. Halsey)",BTS,44597,https://open.spotify.com/track/5KawlOMHjWeUjQtnuRs22c
95,"Rindu Dalam Hati","Arsy Widianto",44398,https://open.spotify.com/track/1DhJgI2oAsDeDVSD5TNPCF
96,Arcade,"Duncan Laurence",44055,https://open.spotify.com/track/1J14CdDAvBTE1AJYUOwl6C
97,"Luka Yang Kurindu",Mahen,43549,https://open.spotify.com/track/5UgZoWvuycExNhZd6vIF7D
98,Fine,TAEYEON,43430,https://open.spotify.com/track/6CdUgvL597jWmW4w8P5kHs
99,"Untuk Perempuan Yang Sedang Di Pelukan","Payung Teduh",43237,https://open.spotify.com/track/0urpBLpcm6DOGzs86rcKd8
100,"Black Mamba",aespa,43103,https://open.spotify.com/track/1t2qYCAjUAoGfeFeoBlK51
101,"Don't Watch Me Cry","Alex Porat",43094,https://open.spotify.com/track/42i8mO4cQdsUmn5In7jony
102,"Ice Cream (with Selena Gomez)",BLACKPINK,42524,https://open.spotify.com/track/4JUPEh2DVSXFGExu4Uxevz
103,"Savage Love (Laxed – Siren Beat) [BTS Remix]","Jawsh 685",42457,https://open.spotify.com/track/4TgxFMOn5yoESW6zCidCXL
104,"Selamat (Selamat Tinggal)",Virgoun,42344,https://open.spotify.com/track/1mruWrUwAVe2XkksUQiaHK
105,Adaptasi,Tulus,42252,https://open.spotify.com/track/0Ax3HeFnPVuHBtzc0AQ7zw
106,"gimme gimme","NCT 127",42247,https://open.spotify.com/track/6shrCEEMcrT6Akxkk8IhLC
107,"Sedang Sayang Sayangnya","Mawar de Jongh",42212,https://open.spotify.com/track/10CbwBfusPvPWuzuTLeMdm
108,Dan...,"Sheila On 7",42104,https://open.spotify.com/track/1MdjZzEInrmDBXf8zs0nKS
109,"Best Part (feat. Daniel Caesar)",H.E.R.,42035,https://open.spotify.com/track/4OBZT9EnhYIV17t4pGw7ig
110,"Sweet Scar","Weird Genius",41824,https://open.spotify.com/track/3R0FDwQSXOiO5gaOZFxKZ5
111,"I Love You 3000","Stephanie Poetri",41721,https://open.spotify.com/track/3znQ9i61vfe2E7URHlOiyc
112,"Hal Indah Butuh Waktu Untuk Datang",Idgitaf,41552,https://open.spotify.com/track/2k9ZZcEQVxoXd2OYr8iiQ8
113,"Bicara (feat. Monita Tahalea)",TheOvertunes,41480,https://open.spotify.com/track/1Dxb9nWV16f5PthsUsV1XZ
114,Monokrom,Tulus,41319,https://open.spotify.com/track/4GfK1qOF3uBWidbPlTCQRL
115,"Astronaut In The Ocean","Masked Wolf",41292,https://open.spotify.com/track/3VT8hOC5vuDXBsHrR53WFh
116,"LATHI (with Sara Fajira)","Weird Genius",41107,https://open.spotify.com/track/06pezDUwqVsUfpBNw6uJir
117,"Monster (Shawn Mendes & Justin Bieber)","Shawn Mendes",40720,https://open.spotify.com/track/1HbA4N1MiOsPthALesGFR1
118,Rumpang,"Nadin Amizah",40536,https://open.spotify.com/track/2TRGNVokPnC2a2oHg5iv1H
119,"Say You Won't Let Go","James Arthur",40328,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
120,"Kala Cinta Menggoda",Noah,40120,https://open.spotify.com/track/4bZzHFP9VFX7HsyPomDwuE
121,"Di Persimpangan Dilema",Terry,40034,https://open.spotify.com/track/5PU8ZFAGNJeWYVBh8w5msX
122,"Blueberry Eyes (feat. Lil Mosey, SUGA of BTS & Olivia O'Brien)",MAX,39918,https://open.spotify.com/track/3v96wJDPSdTYWEOgssfipO
123,"Pretty Savage",BLACKPINK,39905,https://open.spotify.com/track/1XnpzbOGptRwfJhZgLbmSr
124,comethru,"Jeremy Zucker",39750,https://open.spotify.com/track/18uwL0vNUanqZH0ro2QcOP
125,"10,000 Hours (with Justin Bieber)","Dan + Shay",39517,https://open.spotify.com/track/2wrJq5XKLnmhRXHIAf9xBa
126,Kangen,"Dewa 19",39354,https://open.spotify.com/track/5LqanqJSmZwbwPtIi2RwTb
127,"Intentions (feat. Quavo)","Justin Bieber",39335,https://open.spotify.com/track/4umIPjkehX1r7uhmGvXiSV
128,April,"Fiersa Besari",39207,https://open.spotify.com/track/3IesVVqYxCsRCsz5OCmC7q
129,"Line Without a Hook","Ricky Montgomery",38601,https://open.spotify.com/track/5NvOZCjZaGGGL597exlQWv
130,Halu,"Feby Putri",38012,https://open.spotify.com/track/3c4cBEObUsLU8O5I2yQP3l
131,"Manusia Bodoh","Ada Band",37922,https://open.spotify.com/track/408TyH9YoTkH9J0Da9Ue8C
132,Sorai,"Nadin Amizah",37819,https://open.spotify.com/track/3ymuBMTviroWLuf1jMsMVf
133,"Lebih Dari Egoku","Mawar de Jongh",37768,https://open.spotify.com/track/4vh193RZbEEBanSG0719Wh
134,Sorry,Pamungkas,37689,https://open.spotify.com/track/4gW0fnArZ93uAElSkuw0PG
135,"Cinta Luar Biasa",Andmesh,37456,https://open.spotify.com/track/1JxoK0EU5SHupbXjSwYaN7
136,"Fly Me to the Moon","The Macarons Project",37449,https://open.spotify.com/track/0YBNpbrmpZdFRT0NFqii5C
137,Pelangi,Hivi!,37356,https://open.spotify.com/track/5BgZ1bi8xeWVxmg12RfWzv
138,"Langit Abu-Abu",Tulus,37286,https://open.spotify.com/track/2FaquTc3FYvNm7RuO1gD6O
139,"Make A Wish (Birthday Song)","NCT U",37075,https://open.spotify.com/track/6FdShjf7nA2cqEnpv1tIia
140,willow,"Taylor Swift",36690,https://open.spotify.com/track/3Uo7WG0vmLQ07WB4BDwy7D
141,Lara,"Dialog Senja",36613,https://open.spotify.com/track/1sGsoXJgOZ3wY3tveCUwWs
142,Anyone,"Justin Bieber",36029,https://open.spotify.com/track/31qCy5ZaophVA81wtlwLc4
143,"We're Good","Dua Lipa",35696,https://open.spotify.com/track/1diS6nkxMQc3wwC4G1j0bh
144,Membasuh,Hindia,35513,https://open.spotify.com/track/3CBxVM0zGj41BQtE6m7gwb
145,"Belum Siap Kehilangan","Stevan Pasaribu",35506,https://open.spotify.com/track/56Uibq6ur2xwUpSd9biBH1
146,"I CAN'T STOP ME",TWICE,35495,https://open.spotify.com/track/3apeXzypBMnUfYcZYNX6DH
147,"lovely (with Khalid)","Billie Eilish",35252,https://open.spotify.com/track/0u2P5u6lvoDfwTYjAADbn4
148,"Cinta Dan Rahasia","Yura Yunita",35147,https://open.spotify.com/track/4HXUMRdT6s6Am6YHcWmuib
149,"Serta Mulia","Sal Priadi",35140,https://open.spotify.com/track/1CVUWAC845LKEDHH0l8XG2
150,"Hey Stupid, I Love You","JP Saxe",34924,https://open.spotify.com/track/5inDa3sWj8zqJBOdj7Bjqc
151,Januari,"Glenn Fredly",34818,https://open.spotify.com/track/3h3BXv7Iq5CTTiN9CHgkNe
152,"Aku Yang Salah",Elmatu,34669,https://open.spotify.com/track/07kS6GzBPkGUMmfgQUfMbE
153,"Strawberries & Cigarettes","Troye Sivan",34536,https://open.spotify.com/track/3afkJSKX0EAMsJXTZnDXXJ
154,"I Like Me Better",Lauv,34380,https://open.spotify.com/track/2P91MQbaiQOfbiz9VqhqKQ
155,"Fana Merah Jambu",Fourtwnty,33941,https://open.spotify.com/track/463XKKFCPlcrhtlwGbEovu
156,Remaja,Hivi!,33933,https://open.spotify.com/track/1SaQZoFXNu7ZAxxKImzFgf
157,Dandelions,"Ruth B.",33909,https://open.spotify.com/track/2eAvDnpXP5W0cVtiI0PUxV
158,"Best Friend","Rex Orange County",33865,https://open.spotify.com/track/47Bg6IrMed1GPbxRgwH2aC
159,"It's You","Ali Gatie",33726,https://open.spotify.com/track/5DqdesEfbRyOlSS3Tf6c29
160,"Indah Pada Waktunya","Rizky Febian",33692,https://open.spotify.com/track/1S5aHAr1hpf3icpzq3ullG
161,"Blueberry Eyes (feat. SUGA of BTS)",MAX,33642,https://open.spotify.com/track/6sI8Q7TTJeA9exw6hxEqq3
162,Rayu,"Marion Jola",33626,https://open.spotify.com/track/4rAWADK2zYdjx2ar2Hp1C8
163,You,Ten2Five,33622,https://open.spotify.com/track/4ilwLEDlMXGEVmMAAEJavA
164,"death bed (coffee for your head)",Powfu,33582,https://open.spotify.com/track/7eJMfftS33KTjuF7lTsMCx
165,"Jangan Rubah Takdirku",Andmesh,33111,https://open.spotify.com/track/6MczIMSdoZyw8EBPhihazN
166,"Kenangan Terindah",SAMSONS,33012,https://open.spotify.com/track/5TtmfZaNSYEcTR49cureT0
167,"Tukar Jiwa",Tulus,32887,https://open.spotify.com/track/5VAGZmCKBxYT85w51gNy27
168,"Sekali Ini Saja","Glenn Fredly",32878,https://open.spotify.com/track/1GmIlN8URkjZxtV99zKlBk
169,"Pilu Membiru","Kunto Aji",32712,https://open.spotify.com/track/6A5tlFsbty5iJkSqMFWNFs
170,Seandainya,Vierra,32680,https://open.spotify.com/track/4zDsTPzY7Nm7rYKvszjKYL
171,"Blinding Lights","The Weeknd",32404,https://open.spotify.com/track/0VjIjW4GlUZAMYd2vXMi3b
172,"Holy (feat. Chance The Rapper)","Justin Bieber",32401,https://open.spotify.com/track/5u1n1kITHCxxp8twBcZxWy
173,"Yang Terdalam",Peterpan,32356,https://open.spotify.com/track/0CahNFWYcfqUzP7aYhg6J6
174,Soulmate,Kahitna,32256,https://open.spotify.com/track/2y3qRsc49ZmSatwK1SVLFi
175,Nyaman,Andmesh,32192,https://open.spotify.com/track/1sxUn0SdlFG05Q3qAA2FlE
176,"It Will Rain","Bruno Mars",32125,https://open.spotify.com/track/4rMNgxEwGWoPHIUcvB5BrB
177,Tanya,Dere,32120,https://open.spotify.com/track/7ACU6Hb2lOWax6zPFgfFy3
178,"Bentuk Cinta","Eclat Story",31855,https://open.spotify.com/track/3fE59mslat0M3nnRjpHlse
179,"cigarettes of ours","Ardhito Pramono",31743,https://open.spotify.com/track/77SiKnkNEnRw0uoPE4wuEp
180,Perlahan,"Guyon Waton",31721,https://open.spotify.com/track/01TdkJ0lorIzBsdks8X1Tb
181,"Too Good At Goodbyes","Sam Smith",31694,https://open.spotify.com/track/1mXVgsBdtIVeCLJnSnmtdV
182,"Tanpa Kekasihku","Agnes Monica",31554,https://open.spotify.com/track/38z4BczvssOPwck6vP53Kd
183,"Blue & Grey",BTS,31419,https://open.spotify.com/track/0n2moJpAEWHwaPYYjkzMDl
184,"Hitam Putih",Fourtwnty,31369,https://open.spotify.com/track/0O6g2QFUhuLqRzGqhyzrIu
185,"Takkan Terganti",Marcell,31353,https://open.spotify.com/track/0T4t1PywlNmJGcveGH5spB
186,"When You Love Someone","Endah N Rhesa",31236,https://open.spotify.com/track/2XWsariqeTCH61B53r8yA3
187,"You Are The Reason","Calum Scott",31234,https://open.spotify.com/track/69vToJ9BMbbLlFZo7k7A7B
188,Hampa,"Ari Lasso",31195,https://open.spotify.com/track/6bE0o9hYUPYlokZIH79oM0
189,"Just the Way You Are","Bruno Mars",31189,https://open.spotify.com/track/7BqBn9nzAq8spo5e7cZ0dJ
190,"Jikalau Kau Cinta",Judika,31060,https://open.spotify.com/track/29gdEEyeHC9ypmvQkohY4N
191,"If the World Was Ending - feat. Julia Michaels","JP Saxe",31000,https://open.spotify.com/track/2kJwzbxV2ppxnQoYw4GLBZ
192,"say i'm sorry",Afgan,30748,https://open.spotify.com/track/5Lb2QYTLzzP7mpr8UcNwg2
193,"90's Love","NCT U",30659,https://open.spotify.com/track/64EDGnUytmCV7TfOo67810
194,Señorita,"Shawn Mendes",30474,https://open.spotify.com/track/6v3KW9xbzN5yKLt9YKDYA2
195,"Not Shy",ITZY,30293,https://open.spotify.com/track/4ecVWqbtW6phQGpZMAyqIU
196,"Location Unknown ◐ (feat. BEKA) - Brooklyn Session",HONNE,30270,https://open.spotify.com/track/4aT6vP9y2eDjxmRGm5ZqSC
197,Pamit,Tulus,30172,https://open.spotify.com/track/3B4VP6swG49n3scg2aMfA6
198,"Play Date","Melanie Martinez",30171,https://open.spotify.com/track/4DpNNXFMMxQEKl7r0ykkWA
199,"Ruang Rindu",Letto,30118,https://open.spotify.com/track/3sZh17vjbQknQoC8z3y8zR
200,"Zona Nyaman (From ""Filosofi Kopi 2: Ben & Jody"")",Fourtwnty,30113,https://open.spotify.com/track/4lfAvFv8roumWVKXhHF8uN
